u_id,r_id,time_taken,preferrence,rating
1815,478,55.72,river,5
1815,830,54.29,park,5
1815,710,31.56,park,5
1816,476,59.39,river,1
1816,631,38.5,mountain,2
1816,743,38.75,river,1
1816,843,28.16,park,5
1816,1446,34.46,park,5
1816,1290,32.09,park,5
1816,756,28.44,river,2
1816,752,37.72,river,1
1816,1130,51.46,park,5
1816,477,27.83,river,2
1817,1093,26.58,mountain,2
1817,1040,20.39,river,5
1817,1056,52.32,river,5
1817,1464,47.63,park,5
1817,1421,49.21,mountain,2
1817,1298,42.03,park,5
1817,822,30.62,mountain,3
1817,1104,30.99,mountain,3
1817,1206,44.18,river,5
1817,905,52.08,river,5
1818,736,44.06,river,3
1818,1014,59.04,park,1
1818,590,23.76,river,2
1818,982,40.59,park,1
1818,732,56.14,river,1
1818,1284,24.45,park,1
1818,857,53.21,park,3
1818,779,46.46,mountain,5
1818,1439,45.82,park,1
1818,599,36.11,river,1
1819,1312,50.44,park,3
1819,1427,20.06,mountain,5
1819,1430,46.24,park,1
1819,880,56.71,river,2
1819,909,34.66,river,3
1819,778,29.01,mountain,5
1819,1226,22.35,river,3
1819,1289,55.34,park,2
1819,1068,24.5,river,3
1819,1056,46.54,river,1
1820,724,37.97,park,5
1820,189,31.48,river,1
1820,188,24.44,river,2
1820,570,20.7,park,5
1820,564,26.01,park,5
1820,318,52.18,river,2
1820,191,26.76,river,1
1820,402,52.79,park,5
1820,386,29.65,park,5
1820,406,43.26,park,5
1821,765,33.13,river,5
1821,1020,28.01,park,2
1821,1315,53.08,park,3
1821,834,39.7,park,1
1821,437,34.59,river,5
1821,1136,24.94,park,1
1821,615,59.4,river,5
1821,900,54.12,river,5
1821,467,39.68,river,5
1821,761,53.12,river,5
1822,400,36.52,park,2
1822,717,24.29,park,3
1822,719,52.64,park,3
1822,724,40.58,park,1
1822,174,33.07,river,5
1822,181,49.87,river,5
1822,402,57.32,park,2
1822,424,41.13,park,1
1822,720,28.5,park,3
1822,186,23.41,river,5
1823,828,26.89,park,5
1823,1020,52.44,park,5
1823,464,29.56,river,2
1823,1012,38.27,park,5
1823,1310,47.97,park,5
1823,1130,58.62,park,5
1823,838,26.4,park,5
1823,841,25.92,park,5
1823,1000,56.25,park,5
1823,1325,20.84,park,5
1824,1033,40.38,river,3
1824,921,42.83,river,2
1824,1337,36.24,river,2
1824,1377,27.94,river,3
1824,1269,48.71,mountain,2
1824,778,49.28,mountain,3
1824,1312,56.7,park,5
1824,1412,38.82,mountain,1
1824,967,30.76,mountain,2
1824,975,58.51,mountain,1
1825,1362,34.01,river,5
1825,1181,51.66,river,5
1825,1189,42.97,river,5
1825,1473,27.28,park,3
1825,1433,21.6,park,1
1825,1323,46.24,park,1
1825,962,41.66,mountain,5
1825,1453,28.81,park,1
1825,1062,56.81,river,5
1825,1452,34.66,park,1
1826,180,25.26,river,2
1826,406,39.19,park,5
1826,697,59.68,park,5
1826,569,38.35,park,5
1826,188,39.64,river,1
1826,682,35.15,park,5
1826,404,36.88,park,5
1826,178,33.43,river,2
1826,585,39.35,park,5
1826,719,21.0,park,5
1827,155,40.04,river,2
1827,169,28.87,river,3
1827,569,29.93,park,5
1827,682,49.64,park,5
1827,153,32.75,river,3
1827,334,24.0,river,3
1827,389,54.16,park,5
1827,313,36.91,river,2
1827,156,27.57,river,2
1827,312,55.94,river,1
1828,711,56.03,park,5
1828,190,26.55,river,5
1828,176,53.37,river,5
1828,409,23.47,park,5
1828,332,36.59,river,5
1828,312,42.52,river,5
1828,159,30.66,river,5
1828,569,57.8,park,5
1828,189,40.52,river,5
1828,194,56.43,river,5
1829,1280,36.14,park,5
1829,1403,25.23,mountain,3
1829,1395,29.12,mountain,1
1829,970,23.72,mountain,1
1829,1217,32.28,river,5
1829,1227,49.8,river,5
1829,1391,55.72,mountain,2
1829,1442,23.39,park,5
1829,967,48.2,mountain,3
1829,1059,56.98,river,5
1830,1171,40.47,park,1
1830,1290,36.26,park,1
1830,622,46.31,river,2
1830,587,45.47,river,3
1830,1008,38.72,park,1
1830,1284,31.52,park,3
1830,1165,39.11,park,2
1830,623,46.68,river,1
1830,917,44.31,river,3
1830,768,34.26,river,2
1831,189,43.5,river,1
1831,312,26.84,river,1
1831,161,39.07,river,3
1831,326,36.08,river,3
1831,565,26.11,park,5
1831,177,50.35,river,1
1831,419,47.75,park,5
1831,185,57.88,river,1
1831,170,35.65,river,1
1831,329,27.67,river,1
1832,1215,30.27,river,3
1832,1220,51.31,river,1
1832,1434,42.06,park,5
1832,1050,42.21,river,1
1832,882,27.12,river,2
1832,887,27.89,river,3
1832,931,23.55,mountain,5
1832,1180,48.45,river,3
1832,1400,20.67,mountain,5
1832,1041,37.35,river,1
1833,1133,33.35,park,5
1833,1284,58.75,park,5
1833,767,48.79,river,1
1833,750,53.71,river,3
1833,1016,55.71,park,5
1833,458,31.04,river,3
1833,1002,55.63,park,5
1833,1126,29.82,mountain,5
1833,999,20.72,park,5
1833,881,21.8,river,1
1834,1228,32.46,mountain,5
1834,1423,37.96,mountain,5
1834,918,25.15,river,3
1834,1052,37.42,river,1
1834,1185,41.87,river,3
1834,1323,49.98,park,5
1834,1061,59.97,river,1
1834,1041,59.79,river,2
1834,1391,48.92,mountain,5
1834,1066,29.59,river,1
1835,434,38.17,park,1
1835,540,20.76,park,1
1835,175,42.34,river,5
1835,335,41.23,river,5
1835,162,26.99,river,5
1835,170,25.97,river,5
1835,159,49.87,river,5
1835,326,29.5,river,5
1835,188,40.43,river,5
1835,156,43.41,river,5
1836,601,20.93,river,5
1836,1230,39.64,mountain,2
1836,463,50.08,river,5
1836,1142,24.89,park,5
1836,622,25.3,river,5
1836,1396,51.47,mountain,3
1836,457,47.31,river,5
1836,733,35.94,river,5
1836,1171,58.08,park,5
1836,1291,44.2,park,5
1837,1434,21.55,park,5
1837,1311,24.98,park,5
1837,1201,47.2,river,2
1837,1099,24.02,mountain,1
1837,1308,36.4,park,5
1837,1236,39.35,mountain,3
1837,1367,38.93,river,2
1837,906,58.94,river,1
1837,1047,32.83,river,3
1837,1071,37.81,river,2
1838,325,41.11,river,5
1838,689,46.42,park,2
1838,394,49.37,park,3
1838,570,25.7,park,2
1838,329,26.71,river,5
1838,406,29.52,park,1
1838,197,24.52,river,5
1838,424,46.31,park,1
1838,682,26.24,park,2
1838,402,31.39,park,3
1839,416,59.54,park,1
1839,315,31.53,river,1
1839,175,22.04,river,1
1839,719,22.85,park,1
1839,711,50.09,park,2
1839,168,46.71,river,2
1839,540,42.32,park,1
1839,335,51.69,river,3
1839,571,26.79,park,1
1839,720,55.28,park,1
1840,325,59.21,river,5
1840,306,43.74,river,5
1840,409,26.24,park,2
1840,185,44.16,river,5
1840,308,23.38,river,5
1840,189,51.68,river,5
1840,335,22.74,river,5
1840,693,22.34,park,3
1840,690,33.77,park,1
1840,174,33.97,river,5
1841,313,37.63,river,5
1841,176,34.87,river,5
1841,168,57.27,river,5
1841,316,58.23,river,5
1841,402,51.86,park,1
1841,404,33.81,park,1
1841,334,26.79,river,5
1841,720,44.33,park,1
1841,182,38.4,river,5
1841,724,50.83,park,2
1842,400,33.51,park,1
1842,318,37.27,river,5
1842,402,38.45,park,2
1842,168,26.71,river,5
1842,568,38.0,park,3
1842,331,22.43,river,5
1842,690,46.84,park,3
1842,719,37.76,park,2
1842,324,21.32,river,5
1842,394,31.19,park,3
1843,304,26.33,river,5
1843,425,53.55,park,2
1843,568,24.46,park,1
1843,185,29.87,river,5
1843,158,23.75,river,5
1843,199,47.52,river,5
1843,331,42.41,river,5
1843,377,23.97,mountain,5
1843,571,21.53,park,1
1843,169,56.43,river,5
1844,1176,21.63,park,2
1844,1320,37.17,park,2
1844,891,40.1,river,5
1844,1010,28.39,park,3
1844,448,25.94,river,5
1844,999,28.74,park,1
1844,595,51.86,river,5
1844,850,47.22,park,3
1844,1278,30.78,park,3
1844,780,22.52,mountain,1
1845,520,42.51,mountain,5
1845,779,21.82,mountain,5
1845,842,21.29,park,2
1845,1230,41.77,mountain,5
1845,760,46.43,river,5
1845,437,26.71,river,5
1845,1263,27.16,mountain,5
1845,864,25.61,park,3
1845,763,27.08,river,5
1845,1301,28.07,park,3
1846,1082,51.6,mountain,3
1846,1263,42.25,mountain,3
1846,981,54.98,park,5
1846,1230,23.71,mountain,2
1846,1079,26.61,mountain,3
1846,742,22.72,river,1
1846,1025,34.08,park,5
1846,744,36.65,river,1
1846,619,51.62,river,3
1846,870,51.7,park,5
1847,1311,22.8,park,5
1847,926,29.19,river,5
1847,1449,38.34,park,5
1847,1333,56.44,river,5
1847,882,35.4,river,5
1847,1337,31.39,river,5
1847,1374,47.16,river,5
1847,1389,51.68,mountain,2
1847,1269,37.58,mountain,1
1847,1233,54.5,mountain,1
1848,726,24.04,park,1
1848,986,45.68,park,1
1848,490,46.25,mountain,3
1848,917,48.84,river,5
1848,1294,39.05,park,1
1848,597,48.07,river,5
1848,1020,26.28,park,2
1848,616,41.14,river,5
1848,1157,41.63,park,1
1848,1145,49.16,park,1
1849,1182,32.42,river,5
1849,1360,40.28,river,5
1849,1236,32.85,mountain,5
1849,1410,24.52,mountain,5
1849,1261,20.55,mountain,5
1849,1062,22.98,river,5
1849,883,32.57,river,5
1849,1361,59.66,river,5
1849,1036,39.17,river,5
1849,968,33.52,mountain,5
1850,1395,29.82,mountain,5
1850,1398,57.02,mountain,5
1850,1264,51.25,mountain,5
1850,1233,23.88,mountain,5
1850,913,48.9,river,5
1850,1319,32.46,park,1
1850,1289,20.2,park,2
1850,1071,22.16,river,5
1850,937,55.32,mountain,5
1850,1368,22.62,river,5
1851,151,23.71,river,2
1851,416,54.95,park,3
1851,717,24.94,park,3
1851,162,55.54,river,1
1851,409,35.67,park,1
1851,185,33.35,river,2
1851,334,56.69,river,3
1851,182,45.57,river,3
1851,724,57.51,park,3
1851,315,57.36,river,3
1852,619,58.88,river,5
1852,850,33.11,park,2
1852,1017,23.13,park,3
1852,987,40.68,park,3
1852,492,40.96,mountain,5
1852,353,38.47,mountain,5
1852,601,56.47,river,5
1852,451,26.79,river,5
1852,976,50.92,mountain,5
1852,446,21.05,river,5
1853,1392,40.72,mountain,5
1853,1441,26.0,park,5
1853,1308,55.0,park,5
1853,1374,57.65,river,2
1853,1356,37.41,river,2
1853,898,38.98,river,3
1853,1183,50.41,river,2
1853,1083,25.81,mountain,5
1853,1473,33.71,park,5
1853,1403,31.5,mountain,5
1854,1394,51.81,mountain,3
1854,1461,53.29,park,5
1854,1261,53.48,mountain,3
1854,907,25.02,river,2
1854,1476,37.67,park,5
1854,1072,30.45,river,3
1854,1194,35.9,river,3
1854,899,40.72,river,3
1854,1264,48.9,mountain,2
1854,1445,44.06,park,5
1855,859,57.94,park,1
1855,1176,51.45,park,1
1855,1229,24.36,mountain,5
1855,1174,36.47,park,2
1855,740,46.73,river,2
1855,694,56.11,park,1
1855,1296,53.17,park,3
1855,1006,58.76,park,1
1855,1285,44.15,park,3
1855,1135,23.78,park,1
1856,328,55.3,river,2
1856,190,21.59,river,2
1856,156,51.05,river,1
1856,163,25.84,river,2
1856,180,59.08,river,2
1856,161,49.12,river,1
1856,584,23.77,park,5
1856,177,24.8,river,3
1856,697,26.87,park,5
1856,719,27.69,park,5
1857,700,39.65,park,1
1857,162,55.1,river,5
1857,388,30.34,park,2
1857,697,23.42,park,2
1857,161,57.62,river,5
1857,187,28.07,river,5
1857,389,58.08,park,2
1857,199,43.23,river,5
1857,716,40.19,park,2
1857,158,43.29,river,5
1858,1293,45.68,park,5
1858,1165,51.73,park,5
1858,1327,20.78,park,5
1858,743,24.8,river,1
1858,832,21.82,park,5
1858,444,51.82,river,2
1858,874,48.96,park,5
1858,1027,23.41,park,5
1858,1166,39.61,park,5
1858,1255,36.66,mountain,2
1859,1390,27.27,mountain,5
1859,1392,35.27,mountain,5
1859,950,28.83,mountain,5
1859,1436,24.88,park,2
1859,884,43.47,river,5
1859,1236,54.56,mountain,5
1859,1195,46.8,river,5
1859,1208,27.99,river,5
1859,1083,22.65,mountain,5
1859,933,37.15,mountain,5
1860,585,44.5,park,2
1860,412,39.36,park,1
1860,178,49.75,river,3
1860,570,58.16,park,1
1860,424,42.84,park,3
1860,388,33.67,park,3
1860,185,20.65,river,3
1860,333,58.87,river,3
1860,690,31.76,park,2
1860,331,44.53,river,3
1861,421,46.92,park,5
1861,155,56.17,river,3
1861,333,43.22,river,2
1861,690,52.29,park,5
1861,171,33.96,river,1
1861,159,44.55,river,3
1861,304,56.67,river,1
1861,412,29.44,park,5
1861,306,43.51,river,2
1861,565,22.78,park,5
1862,158,33.48,river,3
1862,697,32.06,park,2
1862,388,58.53,park,3
1862,536,29.75,park,2
1862,156,28.11,river,2
1862,409,45.47,park,2
1862,312,23.73,river,2
1862,421,54.9,park,3
1862,418,57.69,park,2
1862,154,46.28,river,1
1863,191,28.11,river,5
1863,162,40.05,river,5
1863,419,55.06,park,2
1863,154,23.17,river,5
1863,536,26.71,park,3
1863,409,53.67,park,3
1863,716,25.39,park,1
1863,312,24.94,river,5
1863,181,33.37,river,5
1863,400,35.61,park,1
1864,923,58.06,river,2
1864,1199,50.13,river,2
1864,888,45.88,river,1
1864,1187,57.82,river,1
1864,1472,23.14,park,5
1864,930,40.27,mountain,5
1864,1455,30.84,park,5
1864,1298,31.75,park,5
1864,1068,22.55,river,2
1864,937,54.76,mountain,5
1865,1276,33.19,mountain,5
1865,1352,45.17,river,1
1865,967,31.37,mountain,5
1865,887,51.11,river,3
1865,1377,45.48,river,3
1865,1362,35.6,river,3
1865,1045,29.42,river,3
1865,1203,49.31,river,3
1865,1182,41.81,river,1
1865,1057,48.56,river,1
1866,1166,57.3,park,5
1866,478,48.29,river,5
1866,1110,30.59,mountain,3
1866,1109,40.49,mountain,3
1866,620,42.6,river,5
1866,1326,41.43,park,5
1866,1115,57.06,mountain,1
1866,599,32.94,river,5
1866,1000,25.94,park,5
1866,864,42.72,park,5
1867,402,55.15,park,2
1867,318,58.87,river,5
1867,325,38.65,river,5
1867,680,46.14,park,1
1867,173,59.92,river,5
1867,312,43.41,river,5
1867,334,59.29,river,5
1867,313,53.26,river,5
1867,421,56.66,park,2
1867,412,43.0,park,2
1868,584,27.2,park,5
1868,326,55.86,river,1
1868,194,39.63,river,3
1868,711,49.7,park,5
1868,680,56.18,park,5
1868,377,31.57,mountain,2
1868,178,35.42,river,2
1868,424,29.11,park,5
1868,416,33.78,park,5
1868,700,52.23,park,5
1869,328,51.21,river,3
1869,682,29.28,park,1
1869,182,54.91,river,1
1869,717,38.76,park,2
1869,329,47.63,river,1
1869,720,50.83,park,2
1869,167,47.49,river,2
1869,412,43.78,park,2
1869,187,32.79,river,1
1869,402,38.93,park,2
1870,151,45.83,river,3
1870,717,25.05,park,2
1870,568,47.12,park,3
1870,536,55.52,park,3
1870,389,27.12,park,1
1870,569,33.57,park,2
1870,190,34.53,river,3
1870,419,37.28,park,2
1870,162,28.12,river,2
1870,310,23.13,river,2
1871,987,30.81,park,3
1871,616,29.19,river,5
1871,901,36.1,river,5
1871,1094,32.06,mountain,1
1871,1156,21.09,park,2
1871,840,54.89,park,3
1871,746,38.92,river,5
1871,1164,35.72,park,2
1871,1015,37.38,park,3
1871,1259,36.41,mountain,2
1872,434,48.61,park,5
1872,332,43.09,river,1
1872,177,42.46,river,3
1872,167,26.08,river,1
1872,185,49.1,river,2
1872,571,32.86,park,5
1872,409,48.16,park,5
1872,395,45.31,park,5
1872,181,38.87,river,3
1872,313,38.51,river,1
1873,182,23.27,river,5
1873,185,28.18,river,5
1873,571,55.03,park,1
1873,540,59.4,park,2
1873,717,26.69,park,1
1873,159,49.5,river,5
1873,177,50.11,river,5
1873,565,38.56,park,1
1873,155,34.32,river,5
1873,333,30.51,river,5
1874,742,40.49,river,5
1874,453,51.78,river,5
1874,600,35.35,river,5
1874,891,29.59,river,5
1874,886,24.19,river,5
1874,1110,54.56,mountain,5
1874,780,49.86,mountain,5
1874,461,33.97,river,5
1874,760,35.11,river,5
1874,842,48.52,park,1
1875,620,58.41,river,2
1875,1304,29.27,park,3
1875,453,24.2,river,3
1875,1327,56.63,park,2
1875,1079,31.28,mountain,5
1875,842,43.46,park,1
1875,1110,48.16,mountain,5
1875,1282,44.75,park,1
1875,741,50.58,river,1
1875,1109,59.79,mountain,5
1876,1215,42.09,river,3
1876,1367,53.67,river,1
1876,1028,21.82,river,2
1876,1395,35.39,mountain,3
1876,1185,43.65,river,3
1876,1081,29.86,mountain,3
1876,1203,54.49,river,3
1876,1056,41.89,river,3
1876,1044,53.48,river,3
1876,1360,31.53,river,1
1877,1073,22.24,river,5
1877,1416,45.13,mountain,5
1877,1344,25.84,river,5
1877,1323,37.33,park,1
1877,1475,47.81,park,3
1877,1440,21.6,park,1
1877,1058,27.86,river,5
1877,1069,57.37,river,5
1877,1383,49.04,mountain,5
1877,1227,43.54,river,5
1878,1312,46.7,park,5
1878,1063,50.17,river,5
1878,902,57.17,river,5
1878,1470,30.12,park,5
1878,1217,22.85,river,5
1878,1419,33.51,mountain,2
1878,1450,52.06,park,5
1878,1192,29.41,river,5
1878,1430,47.78,park,5
1878,919,43.51,river,5
1879,325,49.09,river,3
1879,173,39.65,river,1
1879,188,21.55,river,3
1879,163,48.0,river,3
1879,323,22.96,river,1
1879,690,41.89,park,2
1879,569,38.81,park,2
1879,159,52.92,river,3
1879,418,55.91,park,1
1879,565,39.28,park,3
1880,159,50.74,river,3
1880,329,26.73,river,2
1880,395,39.65,park,5
1880,421,59.55,park,5
1880,161,54.51,river,2
1880,176,34.9,river,1
1880,178,55.61,river,3
1880,195,28.54,river,1
1880,690,32.84,park,5
1880,404,54.13,park,5
1881,1374,45.05,river,5
1881,1225,29.15,river,5
1881,1208,44.33,river,5
1881,1185,27.06,river,5
1881,1186,50.48,river,5
1881,1356,27.0,river,5
1881,1438,45.0,park,1
1881,1410,33.7,mountain,5
1881,1395,27.76,mountain,5
1881,911,34.45,river,5
1882,159,51.15,river,1
1882,717,30.97,park,5
1882,196,41.42,river,2
1882,564,32.55,park,5
1882,313,31.89,river,3
1882,719,26.17,park,5
1882,414,44.3,park,5
1882,682,51.54,park,5
1882,180,53.4,river,1
1882,550,56.05,park,5
1883,1037,31.48,river,5
1883,1455,24.48,park,3
1883,1466,50.18,park,3
1883,944,48.49,mountain,1
1883,1386,24.94,mountain,2
1883,950,29.35,mountain,2
1883,905,48.29,river,5
1883,1467,45.33,park,2
1883,1434,51.83,park,3
1883,1198,28.04,river,5
1884,308,31.41,river,5
1884,584,24.1,park,2
1884,154,40.21,river,5
1884,178,49.64,river,5
1884,306,44.39,river,5
1884,404,44.97,park,3
1884,176,55.48,river,5
1884,195,59.45,river,5
1884,312,30.94,river,5
1884,416,29.11,park,2
1885,490,30.64,mountain,5
1885,837,41.24,park,2
1885,830,22.78,park,1
1885,847,27.27,park,1
1885,1463,41.95,park,3
1885,983,48.62,park,1
1885,587,37.02,river,1
1885,850,36.18,park,2
1885,912,33.04,river,3
1885,1023,53.61,park,3
1886,570,26.97,park,5
1886,169,29.23,river,1
1886,724,47.98,park,5
1886,414,30.26,park,5
1886,386,52.07,park,5
1886,306,44.02,river,1
1886,394,21.63,park,5
1886,181,40.11,river,3
1886,304,37.8,river,3
1886,700,30.42,park,5
1887,1011,36.49,park,1
1887,1230,34.38,mountain,3
1887,864,27.24,park,2
1887,1145,58.79,park,2
1887,620,54.18,river,5
1887,1120,54.43,mountain,2
1887,1023,53.15,park,1
1887,779,59.15,mountain,3
1887,450,59.36,river,5
1887,471,37.6,river,5
1888,1299,39.67,park,1
1888,732,27.91,river,3
1888,727,21.69,park,2
1888,1010,42.1,park,2
1888,826,31.2,mountain,5
1888,1094,29.38,mountain,5
1888,1245,28.12,mountain,5
1888,1015,26.49,park,2
1888,610,48.47,river,3
1888,593,44.19,river,3
1889,591,33.22,river,5
1889,1004,48.4,park,5
1889,844,40.98,park,5
1889,501,41.85,mountain,3
1889,464,58.86,river,5
1889,744,35.87,river,5
1889,857,24.0,park,5
1889,860,42.73,park,5
1889,825,56.1,mountain,2
1889,1163,49.71,park,5
1890,998,52.25,park,2
1890,850,36.48,park,1
1890,1027,33.49,park,1
1890,1301,56.73,park,3
1890,830,27.98,park,1
1890,605,52.93,river,5
1890,602,22.5,river,5
1890,874,25.41,park,3
1890,1293,47.95,park,1
1890,1018,29.67,park,3
1891,1055,33.46,river,5
1891,1289,56.12,park,5
1891,1261,54.71,mountain,3
1891,1458,24.51,park,5
1891,1334,23.53,river,5
1891,1412,26.67,mountain,3
1891,1193,25.47,river,5
1891,1227,49.06,river,5
1891,1433,28.01,park,5
1891,907,34.72,river,5
1892,922,50.08,river,5
1892,918,52.34,river,5
1892,1373,55.04,river,5
1892,921,51.61,river,5
1892,1206,37.68,river,5
1892,1334,41.89,river,5
1892,1125,28.66,mountain,5
1892,1215,45.51,river,5
1892,1193,27.13,river,5
1892,1381,40.0,mountain,5
1893,464,27.74,river,5
1893,612,56.32,river,5
1893,825,44.53,mountain,1
1893,1313,27.53,park,5
1893,1132,20.05,park,5
1893,770,46.69,river,5
1893,851,39.63,park,5
1893,618,39.97,river,5
1893,601,52.47,river,5
1893,1259,56.95,mountain,1
1894,178,57.82,river,3
1894,328,21.39,river,2
1894,310,21.94,river,1
1894,155,47.79,river,2
1894,585,30.95,park,1
1894,158,24.33,river,2
1894,693,58.48,park,2
1894,682,38.86,park,2
1894,412,23.82,park,3
1894,418,58.07,park,3
1895,1068,28.99,river,1
1895,1033,50.02,river,2
1895,1224,29.04,river,1
1895,1416,44.9,mountain,1
1895,1093,57.21,mountain,3
1895,1437,33.13,park,5
1895,1464,23.23,park,5
1895,1050,53.55,river,1
1895,1038,42.02,river,3
1895,1256,36.41,mountain,3
1896,1234,22.57,mountain,5
1896,950,46.02,mountain,5
1896,1471,28.34,park,3
1896,1356,23.35,river,5
1896,1452,27.02,park,2
1896,1219,44.34,river,5
1896,1213,25.69,river,5
1896,1214,49.01,river,5
1896,1030,21.79,river,5
1896,1077,47.88,river,5
1897,323,39.37,river,5
1897,312,40.65,river,5
1897,326,45.64,river,5
1897,689,40.44,park,2
1897,400,41.74,park,3
1897,571,52.84,park,2
1897,159,31.27,river,5
1897,196,46.63,river,5
1897,178,32.66,river,5
1897,173,51.87,river,5
1898,519,31.85,mountain,5
1898,454,28.22,river,2
1898,1254,34.59,mountain,5
1898,983,47.72,park,5
1898,927,38.94,river,2
1898,1115,50.69,mountain,5
1898,745,54.04,river,2
1898,755,25.67,river,1
1898,1133,20.26,park,5
1898,1012,22.31,park,5
1899,1323,40.1,park,5
1899,1430,47.95,park,5
1899,1187,43.06,river,3
1899,1235,45.68,mountain,3
1899,1460,46.99,park,5
1899,1202,46.96,river,1
1899,1033,57.7,river,3
1899,1214,47.72,river,1
1899,1234,51.18,mountain,3
1899,1300,30.52,park,5
1900,377,23.39,mountain,5
1900,320,49.31,river,3
1900,168,38.28,river,2
1900,183,38.58,river,3
1900,682,34.07,park,5
1900,394,29.85,park,5
1900,711,28.92,park,5
1900,180,51.62,river,2
1900,341,21.46,mountain,5
1900,389,53.07,park,5
1901,414,59.44,park,2
1901,323,35.21,river,5
1901,389,39.14,park,3
1901,332,48.8,river,5
1901,402,52.02,park,3
1901,175,41.46,river,5
1901,328,36.39,river,5
1901,182,22.89,river,5
1901,169,47.51,river,5
1901,312,28.0,river,5
1902,550,39.5,park,5
1902,325,42.9,river,3
1902,304,55.15,river,3
1902,693,24.43,park,5
1902,568,56.63,park,5
1902,332,45.77,river,3
1902,409,50.39,park,5
1902,584,24.77,park,5
1902,400,49.17,park,5
1902,315,55.98,river,3
1903,1324,43.19,park,5
1903,758,49.5,river,5
1903,752,43.23,river,5
1903,470,28.93,river,5
1903,852,59.7,park,5
1903,839,58.03,park,5
1903,1439,38.62,park,5
1903,616,41.46,river,5
1903,1171,45.45,park,5
1903,1004,43.04,park,5
1904,1461,29.23,park,1
1904,1181,39.98,river,1
1904,1223,24.89,river,1
1904,1476,37.38,park,1
1904,1080,27.76,mountain,5
1904,920,37.08,river,1
1904,1045,37.63,river,2
1904,1468,22.58,park,1
1904,1445,48.74,park,2
1904,926,25.22,river,3
1905,854,52.91,park,3
1905,759,33.14,river,2
1905,1171,52.43,park,3
1905,616,53.69,river,1
1905,1278,22.13,park,2
1905,1165,20.53,park,3
1905,1301,36.71,park,3
1905,852,55.99,park,3
1905,1023,56.08,park,1
1905,615,28.34,river,2
1906,540,32.17,park,5
1906,195,56.23,river,5
1906,177,54.27,river,5
1906,185,49.29,river,5
1906,332,31.8,river,5
1906,325,57.68,river,5
1906,697,22.07,park,5
1906,585,57.81,park,5
